Start Index 	 End Index 	 rsquared 
165 	 508 	 0.9069
165 	 509 	 0.9059
165 	 510 	 0.9049
165 	 511 	 0.9037
165 	 512 	 0.9024
165 	 513 	 0.9011
165 	 514 	 0.8998
165 	 515 	 0.8985
165 	 516 	 0.8972
165 	 517 	 0.8958
165 	 518 	 0.8942
165 	 519 	 0.8924
165 	 520 	 0.8905
165 	 521 	 0.8884
165 	 522 	 0.8861
165 	 523 	 0.8838
165 	 524 	 0.8816
165 	 525 	 0.8793
165 	 526 	 0.8770
165 	 527 	 0.8748
165 	 528 	 0.8725
165 	 529 	 0.8703
165 	 530 	 0.8680
165 	 531 	 0.8658
165 	 532 	 0.8636
165 	 533 	 0.8613
165 	 534 	 0.8591
165 	 535 	 0.8568
165 	 536 	 0.8546
165 	 537 	 0.8524
165 	 538 	 0.8501
165 	 539 	 0.8479
165 	 540 	 0.8457
165 	 541 	 0.8435
165 	 542 	 0.8412
165 	 543 	 0.8390
165 	 544 	 0.8368
165 	 545 	 0.8346
165 	 546 	 0.8323
165 	 547 	 0.8301
165 	 548 	 0.8279
165 	 549 	 0.8256
165 	 550 	 0.8234
165 	 551 	 0.8211
165 	 552 	 0.8189
165 	 553 	 0.8166
165 	 554 	 0.8143
165 	 555 	 0.8120
165 	 556 	 0.8097
165 	 557 	 0.8074
165 	 558 	 0.8051
165 	 559 	 0.8028
165 	 560 	 0.8004
165 	 561 	 0.7981
165 	 562 	 0.7957
165 	 563 	 0.7933
165 	 564 	 0.7910
165 	 565 	 0.7886
165 	 566 	 0.7862
165 	 567 	 0.7839
165 	 568 	 0.7815
165 	 569 	 0.7791
165 	 570 	 0.7767
165 	 571 	 0.7743
165 	 572 	 0.7719
165 	 573 	 0.7695
165 	 574 	 0.7671
165 	 575 	 0.7647
165 	 576 	 0.7623
165 	 577 	 0.7599
165 	 578 	 0.7575
165 	 579 	 0.7551
165 	 580 	 0.7527
165 	 581 	 0.7503
165 	 582 	 0.7479
165 	 583 	 0.7455
165 	 584 	 0.7431
165 	 585 	 0.7408
165 	 586 	 0.7384
165 	 587 	 0.7361
165 	 588 	 0.7337
165 	 589 	 0.7313
165 	 590 	 0.7290
165 	 591 	 0.7266
165 	 592 	 0.7242
165 	 593 	 0.7219
165 	 594 	 0.7195
165 	 595 	 0.7172
165 	 596 	 0.7149
165 	 597 	 0.7126
165 	 598 	 0.7104
165 	 599 	 0.7081
165 	 600 	 0.7059
165 	 601 	 0.7036
165 	 602 	 0.7014
165 	 603 	 0.6991
165 	 604 	 0.6969
165 	 605 	 0.6946
166 	 466 	 0.9167
166 	 467 	 0.9167
166 	 468 	 0.9168
166 	 469 	 0.9168
166 	 470 	 0.9168
166 	 471 	 0.9168
166 	 472 	 0.9168
166 	 473 	 0.9168
166 	 474 	 0.9168
166 	 475 	 0.9167
166 	 476 	 0.9167
166 	 477 	 0.9166
166 	 478 	 0.9165
166 	 479 	 0.9164
166 	 480 	 0.9163
166 	 481 	 0.9162
166 	 482 	 0.9161
166 	 483 	 0.9159
166 	 484 	 0.9157
166 	 485 	 0.9155
166 	 486 	 0.9153
166 	 487 	 0.9149
166 	 488 	 0.9146
166 	 489 	 0.9142
166 	 490 	 0.9139
166 	 491 	 0.9136
166 	 492 	 0.9133
166 	 493 	 0.9129
166 	 494 	 0.9126
166 	 495 	 0.9122
166 	 496 	 0.9119
166 	 497 	 0.9115
166 	 498 	 0.9111
166 	 499 	 0.9108
166 	 500 	 0.9104
166 	 501 	 0.9101
166 	 502 	 0.9097
166 	 503 	 0.9094
166 	 504 	 0.9089
166 	 505 	 0.9083
166 	 506 	 0.9078
166 	 507 	 0.9071
166 	 508 	 0.9063
166 	 509 	 0.9054
166 	 510 	 0.9044
166 	 511 	 0.9032
166 	 512 	 0.9019
166 	 513 	 0.9005
166 	 514 	 0.8992
166 	 515 	 0.8979
166 	 516 	 0.8966
166 	 517 	 0.8952
166 	 518 	 0.8936
166 	 519 	 0.8918
166 	 520 	 0.8899
166 	 521 	 0.8877
166 	 522 	 0.8854
166 	 523 	 0.8832
166 	 524 	 0.8809
166 	 525 	 0.8786
166 	 526 	 0.8763
166 	 527 	 0.8741
166 	 528 	 0.8718
166 	 529 	 0.8695
166 	 530 	 0.8673
166 	 531 	 0.8650
166 	 532 	 0.8628
166 	 533 	 0.8605
166 	 534 	 0.8582
166 	 535 	 0.8560
166 	 536 	 0.8537
166 	 537 	 0.8515
166 	 538 	 0.8492
166 	 539 	 0.8470
166 	 540 	 0.8448
166 	 541 	 0.8425
166 	 542 	 0.8403
166 	 543 	 0.8380
166 	 544 	 0.8358
166 	 545 	 0.8336
166 	 546 	 0.8313
166 	 547 	 0.8291
166 	 548 	 0.8268
166 	 549 	 0.8246
166 	 550 	 0.8223
166 	 551 	 0.8200
166 	 552 	 0.8178
166 	 553 	 0.8155
166 	 554 	 0.8132
166 	 555 	 0.8109
166 	 556 	 0.8086
166 	 557 	 0.8063
166 	 558 	 0.8039
166 	 559 	 0.8016
166 	 560 	 0.7992
166 	 561 	 0.7968
166 	 562 	 0.7945
166 	 563 	 0.7921
166 	 564 	 0.7897
166 	 565 	 0.7873
166 	 566 	 0.7849
166 	 567 	 0.7825
166 	 568 	 0.7802
166 	 569 	 0.7778
166 	 570 	 0.7753
166 	 571 	 0.7729
166 	 572 	 0.7705
166 	 573 	 0.7681
166 	 574 	 0.7657
166 	 575 	 0.7633
166 	 576 	 0.7609
166 	 577 	 0.7584
166 	 578 	 0.7560
166 	 579 	 0.7536
166 	 580 	 0.7512
166 	 581 	 0.7488
166 	 582 	 0.7464
166 	 583 	 0.7440
166 	 584 	 0.7416
166 	 585 	 0.7392
166 	 586 	 0.7368
166 	 587 	 0.7345
166 	 588 	 0.7321
166 	 589 	 0.7297
166 	 590 	 0.7273
166 	 591 	 0.7249
166 	 592 	 0.7225
166 	 593 	 0.7202
166 	 594 	 0.7178
166 	 595 	 0.7155
166 	 596 	 0.7132
166 	 597 	 0.7109
166 	 598 	 0.7086
166 	 599 	 0.7063
166 	 600 	 0.7041
166 	 601 	 0.7018
166 	 602 	 0.6996
166 	 603 	 0.6973
166 	 604 	 0.6951
166 	 605 	 0.6928
167 	 467 	 0.9161
167 	 468 	 0.9161
167 	 469 	 0.9162
167 	 470 	 0.9162
167 	 471 	 0.9162
167 	 472 	 0.9162
167 	 473 	 0.9162
167 	 474 	 0.9161
167 	 475 	 0.9161
167 	 476 	 0.9161
167 	 477 	 0.9160
167 	 478 	 0.9159
167 	 479 	 0.9158
167 	 480 	 0.9157
167 	 481 	 0.9156
167 	 482 	 0.9155
167 	 483 	 0.9153
167 	 484 	 0.9151
167 	 485 	 0.9149
167 	 486 	 0.9147
167 	 487 	 0.9143
167 	 488 	 0.9140
167 	 489 	 0.9137
167 	 490 	 0.9133
167 	 491 	 0.9130
167 	 492 	 0.9127
167 	 493 	 0.9123
167 	 494 	 0.9120
167 	 495 	 0.9116
167 	 496 	 0.9113
167 	 497 	 0.9109
167 	 498 	 0.9106
167 	 499 	 0.9102
167 	 500 	 0.9099
167 	 501 	 0.9095
167 	 502 	 0.9092
167 	 503 	 0.9088
167 	 504 	 0.9084
167 	 505 	 0.9078
167 	 506 	 0.9072
167 	 507 	 0.9066
167 	 508 	 0.9058
167 	 509 	 0.9048
167 	 510 	 0.9038
167 	 511 	 0.9026
167 	 512 	 0.9013
167 	 513 	 0.9000
167 	 514 	 0.8986
167 	 515 	 0.8973
167 	 516 	 0.8960
167 	 517 	 0.8946
167 	 518 	 0.8929
167 	 519 	 0.8912
167 	 520 	 0.8892
167 	 521 	 0.8871
167 	 522 	 0.8848
167 	 523 	 0.8825
167 	 524 	 0.8802
167 	 525 	 0.8779
167 	 526 	 0.8756
167 	 527 	 0.8733
167 	 528 	 0.8710
167 	 529 	 0.8687
167 	 530 	 0.8665
167 	 531 	 0.8642
167 	 532 	 0.8619
167 	 533 	 0.8596
167 	 534 	 0.8574
167 	 535 	 0.8551
167 	 536 	 0.8528
167 	 537 	 0.8506
167 	 538 	 0.8483
167 	 539 	 0.8461
167 	 540 	 0.8438
167 	 541 	 0.8416
167 	 542 	 0.8393
167 	 543 	 0.8370
167 	 544 	 0.8348
167 	 545 	 0.8325
167 	 546 	 0.8303
167 	 547 	 0.8280
167 	 548 	 0.8257
167 	 549 	 0.8235
167 	 550 	 0.8212
167 	 551 	 0.8189
167 	 552 	 0.8166
167 	 553 	 0.8144
167 	 554 	 0.8120
167 	 555 	 0.8097
167 	 556 	 0.8074
167 	 557 	 0.8051
167 	 558 	 0.8027
167 	 559 	 0.8003
167 	 560 	 0.7980
167 	 561 	 0.7956
167 	 562 	 0.7932
167 	 563 	 0.7908
167 	 564 	 0.7884
167 	 565 	 0.7860
167 	 566 	 0.7836
167 	 567 	 0.7812
167 	 568 	 0.7788
167 	 569 	 0.7764
167 	 570 	 0.7739
167 	 571 	 0.7715
167 	 572 	 0.7691
167 	 573 	 0.7667
167 	 574 	 0.7642
167 	 575 	 0.7618
167 	 576 	 0.7594
167 	 577 	 0.7569
167 	 578 	 0.7545
167 	 579 	 0.7521
167 	 580 	 0.7496
167 	 581 	 0.7472
167 	 582 	 0.7448
167 	 583 	 0.7424
167 	 584 	 0.7400
167 	 585 	 0.7376
167 	 586 	 0.7352
167 	 587 	 0.7328
167 	 588 	 0.7304
167 	 589 	 0.7280
167 	 590 	 0.7256
167 	 591 	 0.7232
167 	 592 	 0.7208
167 	 593 	 0.7184
167 	 594 	 0.7161
167 	 595 	 0.7137
167 	 596 	 0.7114
167 	 597 	 0.7091
167 	 598 	 0.7068
167 	 599 	 0.7045
167 	 600 	 0.7023
167 	 601 	 0.7000
167 	 602 	 0.6977
167 	 603 	 0.6955
167 	 604 	 0.6932
167 	 605 	 0.6909
168 	 468 	 0.9154
168 	 469 	 0.9155
168 	 470 	 0.9155
168 	 471 	 0.9155
168 	 472 	 0.9155
168 	 473 	 0.9155
168 	 474 	 0.9155
168 	 475 	 0.9155
168 	 476 	 0.9154
168 	 477 	 0.9153
168 	 478 	 0.9153
168 	 479 	 0.9152
168 	 480 	 0.9151
168 	 481 	 0.9150
168 	 482 	 0.9148
168 	 483 	 0.9147
168 	 484 	 0.9145
168 	 485 	 0.9143
168 	 486 	 0.9140
168 	 487 	 0.9137
168 	 488 	 0.9134
168 	 489 	 0.9131
168 	 490 	 0.9127
168 	 491 	 0.9124
168 	 492 	 0.9121
168 	 493 	 0.9117
168 	 494 	 0.9114
168 	 495 	 0.9110
168 	 496 	 0.9107
168 	 497 	 0.9103
168 	 498 	 0.9100
168 	 499 	 0.9096
168 	 500 	 0.9093
168 	 501 	 0.9089
168 	 502 	 0.9086
168 	 503 	 0.9082
168 	 504 	 0.9078
168 	 505 	 0.9072
168 	 506 	 0.9066
168 	 507 	 0.9060
168 	 508 	 0.9052
168 	 509 	 0.9043
168 	 510 	 0.9032
168 	 511 	 0.9020
168 	 512 	 0.9007
168 	 513 	 0.8993
168 	 514 	 0.8980
168 	 515 	 0.8967
168 	 516 	 0.8954
168 	 517 	 0.8939
168 	 518 	 0.8923
168 	 519 	 0.8905
168 	 520 	 0.8885
168 	 521 	 0.8864
168 	 522 	 0.8841
168 	 523 	 0.8817
168 	 524 	 0.8794
168 	 525 	 0.8771
168 	 526 	 0.8748
168 	 527 	 0.8725
168 	 528 	 0.8702
168 	 529 	 0.8679
168 	 530 	 0.8656
168 	 531 	 0.8633
168 	 532 	 0.8610
168 	 533 	 0.8588
168 	 534 	 0.8565
168 	 535 	 0.8542
168 	 536 	 0.8519
168 	 537 	 0.8496
168 	 538 	 0.8473
168 	 539 	 0.8451
168 	 540 	 0.8428
168 	 541 	 0.8405
168 	 542 	 0.8383
168 	 543 	 0.8360
168 	 544 	 0.8337
168 	 545 	 0.8315
168 	 546 	 0.8292
168 	 547 	 0.8269
168 	 548 	 0.8246
168 	 549 	 0.8224
168 	 550 	 0.8201
168 	 551 	 0.8178
168 	 552 	 0.8155
168 	 553 	 0.8132
168 	 554 	 0.8108
168 	 555 	 0.8085
168 	 556 	 0.8062
168 	 557 	 0.8038
168 	 558 	 0.8014
168 	 559 	 0.7991
168 	 560 	 0.7967
168 	 561 	 0.7943
168 	 562 	 0.7919
168 	 563 	 0.7895
168 	 564 	 0.7870
168 	 565 	 0.7846
168 	 566 	 0.7822
168 	 567 	 0.7798
168 	 568 	 0.7774
168 	 569 	 0.7750
168 	 570 	 0.7725
168 	 571 	 0.7701
168 	 572 	 0.7676
168 	 573 	 0.7652
168 	 574 	 0.7627
168 	 575 	 0.7603
168 	 576 	 0.7578
168 	 577 	 0.7554
168 	 578 	 0.7530
168 	 579 	 0.7505
168 	 580 	 0.7481
168 	 581 	 0.7456
168 	 582 	 0.7432
168 	 583 	 0.7407
168 	 584 	 0.7383
168 	 585 	 0.7359
168 	 586 	 0.7335
168 	 587 	 0.7311
168 	 588 	 0.7287
168 	 589 	 0.7263
168 	 590 	 0.7239
168 	 591 	 0.7215
168 	 592 	 0.7191
168 	 593 	 0.7167
168 	 594 	 0.7143
168 	 595 	 0.7119
168 	 596 	 0.7096
168 	 597 	 0.7073
168 	 598 	 0.7050
168 	 599 	 0.7027
168 	 600 	 0.7004
168 	 601 	 0.6981
168 	 602 	 0.6959
168 	 603 	 0.6936
168 	 604 	 0.6913
168 	 605 	 0.6890
169 	 469 	 0.9148
169 	 470 	 0.9148
169 	 471 	 0.9148
169 	 472 	 0.9148
169 	 473 	 0.9148
169 	 474 	 0.9148
169 	 475 	 0.9148
169 	 476 	 0.9147
169 	 477 	 0.9147
169 	 478 	 0.9146
169 	 479 	 0.9145
169 	 480 	 0.9144
169 	 481 	 0.9143
169 	 482 	 0.9142
169 	 483 	 0.9140
169 	 484 	 0.9139
169 	 485 	 0.9137
169 	 486 	 0.9134
169 	 487 	 0.9130
169 	 488 	 0.9127
169 	 489 	 0.9124
169 	 490 	 0.9121
169 	 491 	 0.9118
169 	 492 	 0.9114
169 	 493 	 0.9111
169 	 494 	 0.9108
169 	 495 	 0.9104
169 	 496 	 0.9101
169 	 497 	 0.9097
169 	 498 	 0.9094
169 	 499 	 0.9090
169 	 500 	 0.9087
169 	 501 	 0.9083
169 	 502 	 0.9080
169 	 503 	 0.9076
169 	 504 	 0.9072
169 	 505 	 0.9066
169 	 506 	 0.9060
169 	 507 	 0.9054
169 	 508 	 0.9046
169 	 509 	 0.9036
169 	 510 	 0.9026
169 	 511 	 0.9014
169 	 512 	 0.9000
169 	 513 	 0.8987
169 	 514 	 0.8974
169 	 515 	 0.8960
169 	 516 	 0.8947
169 	 517 	 0.8932
169 	 518 	 0.8916
169 	 519 	 0.8898
169 	 520 	 0.8878
169 	 521 	 0.8857
169 	 522 	 0.8833
169 	 523 	 0.8810
169 	 524 	 0.8787
169 	 525 	 0.8763
169 	 526 	 0.8740
169 	 527 	 0.8717
169 	 528 	 0.8694
169 	 529 	 0.8671
169 	 530 	 0.8648
169 	 531 	 0.8625
169 	 532 	 0.8601
169 	 533 	 0.8578
169 	 534 	 0.8555
169 	 535 	 0.8532
169 	 536 	 0.8509
169 	 537 	 0.8486
169 	 538 	 0.8464
169 	 539 	 0.8441
169 	 540 	 0.8418
169 	 541 	 0.8395
169 	 542 	 0.8372
169 	 543 	 0.8349
169 	 544 	 0.8327
169 	 545 	 0.8304
169 	 546 	 0.8281
169 	 547 	 0.8258
169 	 548 	 0.8235
169 	 549 	 0.8212
169 	 550 	 0.8189
169 	 551 	 0.8166
169 	 552 	 0.8143
169 	 553 	 0.8120
169 	 554 	 0.8096
169 	 555 	 0.8073
169 	 556 	 0.8049
169 	 557 	 0.8025
169 	 558 	 0.8002
169 	 559 	 0.7978
169 	 560 	 0.7954
169 	 561 	 0.7929
169 	 562 	 0.7905
169 	 563 	 0.7881
169 	 564 	 0.7857
169 	 565 	 0.7832
169 	 566 	 0.7808
169 	 567 	 0.7784
169 	 568 	 0.7759
169 	 569 	 0.7735
169 	 570 	 0.7711
169 	 571 	 0.7686
169 	 572 	 0.7661
169 	 573 	 0.7637
169 	 574 	 0.7612
169 	 575 	 0.7588
169 	 576 	 0.7563
169 	 577 	 0.7538
169 	 578 	 0.7514
169 	 579 	 0.7489
169 	 580 	 0.7465
169 	 581 	 0.7440
169 	 582 	 0.7415
169 	 583 	 0.7391
169 	 584 	 0.7367
169 	 585 	 0.7342
169 	 586 	 0.7318
169 	 587 	 0.7294
169 	 588 	 0.7270
169 	 589 	 0.7246
169 	 590 	 0.7222
169 	 591 	 0.7197
169 	 592 	 0.7173
169 	 593 	 0.7149
169 	 594 	 0.7125
169 	 595 	 0.7101
169 	 596 	 0.7078
169 	 597 	 0.7054
169 	 598 	 0.7031
169 	 599 	 0.7008
169 	 600 	 0.6985
169 	 601 	 0.6962
169 	 602 	 0.6939
169 	 603 	 0.6917
169 	 604 	 0.6894
169 	 605 	 0.6871
170 	 470 	 0.9141
170 	 471 	 0.9141
170 	 472 	 0.9141
170 	 473 	 0.9141
170 	 474 	 0.9141
170 	 475 	 0.9141
170 	 476 	 0.9140
170 	 477 	 0.9140
170 	 478 	 0.9139
170 	 479 	 0.9138
170 	 480 	 0.9137
170 	 481 	 0.9136
170 	 482 	 0.9135
170 	 483 	 0.9134
170 	 484 	 0.9132
170 	 485 	 0.9130
170 	 486 	 0.9127
170 	 487 	 0.9124
170 	 488 	 0.9121
170 	 489 	 0.9118
170 	 490 	 0.9114
170 	 491 	 0.9111
170 	 492 	 0.9108
170 	 493 	 0.9105
170 	 494 	 0.9101
170 	 495 	 0.9098
170 	 496 	 0.9094
170 	 497 	 0.9091
170 	 498 	 0.9087
170 	 499 	 0.9084
170 	 500 	 0.9080
170 	 501 	 0.9077
170 	 502 	 0.9073
170 	 503 	 0.9070
170 	 504 	 0.9065
170 	 505 	 0.9060
170 	 506 	 0.9054
170 	 507 	 0.9047
170 	 508 	 0.9039
170 	 509 	 0.9030
170 	 510 	 0.9019
170 	 511 	 0.9007
170 	 512 	 0.8994
170 	 513 	 0.8980
170 	 514 	 0.8967
170 	 515 	 0.8954
170 	 516 	 0.8940
170 	 517 	 0.8925
170 	 518 	 0.8909
170 	 519 	 0.8891
170 	 520 	 0.8871
170 	 521 	 0.8849
170 	 522 	 0.8826
170 	 523 	 0.8802
170 	 524 	 0.8779
170 	 525 	 0.8755
170 	 526 	 0.8732
170 	 527 	 0.8708
170 	 528 	 0.8685
170 	 529 	 0.8662
170 	 530 	 0.8639
170 	 531 	 0.8615
170 	 532 	 0.8592
170 	 533 	 0.8569
170 	 534 	 0.8546
170 	 535 	 0.8523
170 	 536 	 0.8500
170 	 537 	 0.8476
170 	 538 	 0.8453
170 	 539 	 0.8430
170 	 540 	 0.8407
170 	 541 	 0.8385
170 	 542 	 0.8362
170 	 543 	 0.8338
170 	 544 	 0.8315
170 	 545 	 0.8292
170 	 546 	 0.8269
170 	 547 	 0.8246
170 	 548 	 0.8223
170 	 549 	 0.8200
170 	 550 	 0.8177
170 	 551 	 0.8154
170 	 552 	 0.8131
170 	 553 	 0.8107
170 	 554 	 0.8084
170 	 555 	 0.8060
170 	 556 	 0.8036
170 	 557 	 0.8012
170 	 558 	 0.7988
170 	 559 	 0.7964
170 	 560 	 0.7940
170 	 561 	 0.7916
170 	 562 	 0.7891
170 	 563 	 0.7867
170 	 564 	 0.7843
170 	 565 	 0.7818
170 	 566 	 0.7794
170 	 567 	 0.7769
170 	 568 	 0.7745
170 	 569 	 0.7720
170 	 570 	 0.7696
170 	 571 	 0.7671
170 	 572 	 0.7646
170 	 573 	 0.7621
170 	 574 	 0.7597
170 	 575 	 0.7572
170 	 576 	 0.7547
170 	 577 	 0.7522
170 	 578 	 0.7498
170 	 579 	 0.7473
170 	 580 	 0.7448
170 	 581 	 0.7423
170 	 582 	 0.7399
170 	 583 	 0.7374
170 	 584 	 0.7350
170 	 585 	 0.7325
170 	 586 	 0.7301
170 	 587 	 0.7277
170 	 588 	 0.7252
170 	 589 	 0.7228
170 	 590 	 0.7204
170 	 591 	 0.7179
170 	 592 	 0.7155
170 	 593 	 0.7131
170 	 594 	 0.7107
170 	 595 	 0.7083
170 	 596 	 0.7059
170 	 597 	 0.7036
170 	 598 	 0.7012
170 	 599 	 0.6989
170 	 600 	 0.6966
170 	 601 	 0.6943
170 	 602 	 0.6920
170 	 603 	 0.6897
170 	 604 	 0.6874
170 	 605 	 0.6851
171 	 471 	 0.9133
171 	 472 	 0.9134
171 	 473 	 0.9134
171 	 474 	 0.9134
171 	 475 	 0.9133
171 	 476 	 0.9133
171 	 477 	 0.9133
171 	 478 	 0.9132
171 	 479 	 0.9131
171 	 480 	 0.9130
171 	 481 	 0.9129
171 	 482 	 0.9128
171 	 483 	 0.9127
171 	 484 	 0.9125
171 	 485 	 0.9123
171 	 486 	 0.9121
171 	 487 	 0.9117
171 	 488 	 0.9114
171 	 489 	 0.9111
171 	 490 	 0.9108
171 	 491 	 0.9104
171 	 492 	 0.9101
171 	 493 	 0.9098
171 	 494 	 0.9095
171 	 495 	 0.9091
171 	 496 	 0.9088
171 	 497 	 0.9084
171 	 498 	 0.9081
171 	 499 	 0.9077
171 	 500 	 0.9074
171 	 501 	 0.9070
171 	 502 	 0.9067
171 	 503 	 0.9063
171 	 504 	 0.9059
171 	 505 	 0.9053
171 	 506 	 0.9048
171 	 507 	 0.9041
171 	 508 	 0.9033
171 	 509 	 0.9023
171 	 510 	 0.9013
171 	 511 	 0.9001
171 	 512 	 0.8987
171 	 513 	 0.8974
171 	 514 	 0.8960
171 	 515 	 0.8947
171 	 516 	 0.8933
171 	 517 	 0.8918
171 	 518 	 0.8902
171 	 519 	 0.8883
171 	 520 	 0.8863
171 	 521 	 0.8842
171 	 522 	 0.8818
171 	 523 	 0.8794
171 	 524 	 0.8770
171 	 525 	 0.8747
171 	 526 	 0.8723
171 	 527 	 0.8700
171 	 528 	 0.8676
171 	 529 	 0.8653
171 	 530 	 0.8630
171 	 531 	 0.8606
171 	 532 	 0.8583
171 	 533 	 0.8559
171 	 534 	 0.8536
171 	 535 	 0.8513
171 	 536 	 0.8489
171 	 537 	 0.8466
171 	 538 	 0.8443
171 	 539 	 0.8420
171 	 540 	 0.8397
171 	 541 	 0.8374
171 	 542 	 0.8351
171 	 543 	 0.8327
171 	 544 	 0.8304
171 	 545 	 0.8281
171 	 546 	 0.8258
171 	 547 	 0.8235
171 	 548 	 0.8211
171 	 549 	 0.8188
171 	 550 	 0.8165
171 	 551 	 0.8142
171 	 552 	 0.8118
171 	 553 	 0.8095
171 	 554 	 0.8071
171 	 555 	 0.8047
171 	 556 	 0.8023
171 	 557 	 0.7999
171 	 558 	 0.7975
171 	 559 	 0.7951
171 	 560 	 0.7926
171 	 561 	 0.7902
171 	 562 	 0.7877
171 	 563 	 0.7853
171 	 564 	 0.7828
171 	 565 	 0.7804
171 	 566 	 0.7779
171 	 567 	 0.7755
171 	 568 	 0.7730
171 	 569 	 0.7705
171 	 570 	 0.7680
171 	 571 	 0.7655
171 	 572 	 0.7631
171 	 573 	 0.7606
171 	 574 	 0.7581
171 	 575 	 0.7556
171 	 576 	 0.7531
171 	 577 	 0.7506
171 	 578 	 0.7481
171 	 579 	 0.7456
171 	 580 	 0.7431
171 	 581 	 0.7406
171 	 582 	 0.7382
171 	 583 	 0.7357
171 	 584 	 0.7332
171 	 585 	 0.7308
171 	 586 	 0.7283
171 	 587 	 0.7259
171 	 588 	 0.7235
171 	 589 	 0.7210
171 	 590 	 0.7186
171 	 591 	 0.7161
171 	 592 	 0.7136
171 	 593 	 0.7112
171 	 594 	 0.7088
171 	 595 	 0.7064
171 	 596 	 0.7040
171 	 597 	 0.7017
171 	 598 	 0.6993
171 	 599 	 0.6970
171 	 600 	 0.6947
171 	 601 	 0.6924
171 	 602 	 0.6900
171 	 603 	 0.6877
171 	 604 	 0.6854
171 	 605 	 0.6831
172 	 472 	 0.9126
172 	 473 	 0.9126
172 	 474 	 0.9126
172 	 475 	 0.9126
172 	 476 	 0.9126
172 	 477 	 0.9125
172 	 478 	 0.9125
172 	 479 	 0.9124
172 	 480 	 0.9123
172 	 481 	 0.9122
172 	 482 	 0.9121
172 	 483 	 0.9120
172 	 484 	 0.9118
172 	 485 	 0.9117
172 	 486 	 0.9114
172 	 487 	 0.9110
172 	 488 	 0.9107
172 	 489 	 0.9104
172 	 490 	 0.9101
172 	 491 	 0.9098
172 	 492 	 0.9095
172 	 493 	 0.9091
172 	 494 	 0.9088
172 	 495 	 0.9084
172 	 496 	 0.9081
172 	 497 	 0.9078
172 	 498 	 0.9074
172 	 499 	 0.9071
172 	 500 	 0.9067
172 	 501 	 0.9064
172 	 502 	 0.9060
172 	 503 	 0.9057
172 	 504 	 0.9052
172 	 505 	 0.9047
172 	 506 	 0.9041
172 	 507 	 0.9034
172 	 508 	 0.9026
172 	 509 	 0.9017
172 	 510 	 0.9006
172 	 511 	 0.8994
172 	 512 	 0.8980
172 	 513 	 0.8967
172 	 514 	 0.8953
172 	 515 	 0.8940
172 	 516 	 0.8926
172 	 517 	 0.8911
172 	 518 	 0.8894
172 	 519 	 0.8876
172 	 520 	 0.8856
172 	 521 	 0.8834
172 	 522 	 0.8810
172 	 523 	 0.8786
172 	 524 	 0.8762
172 	 525 	 0.8739
172 	 526 	 0.8715
172 	 527 	 0.8691
172 	 528 	 0.8668
172 	 529 	 0.8644
172 	 530 	 0.8620
172 	 531 	 0.8597
172 	 532 	 0.8573
172 	 533 	 0.8550
172 	 534 	 0.8526
172 	 535 	 0.8503
172 	 536 	 0.8479
172 	 537 	 0.8456
172 	 538 	 0.8433
172 	 539 	 0.8409
172 	 540 	 0.8386
172 	 541 	 0.8363
172 	 542 	 0.8340
172 	 543 	 0.8316
172 	 544 	 0.8293
172 	 545 	 0.8270
172 	 546 	 0.8246
172 	 547 	 0.8223
172 	 548 	 0.8200
172 	 549 	 0.8176
172 	 550 	 0.8153
172 	 551 	 0.8129
172 	 552 	 0.8106
172 	 553 	 0.8082
172 	 554 	 0.8058
172 	 555 	 0.8034
172 	 556 	 0.8010
172 	 557 	 0.7986
172 	 558 	 0.7962
172 	 559 	 0.7937
172 	 560 	 0.7913
172 	 561 	 0.7888
172 	 562 	 0.7863
172 	 563 	 0.7839
172 	 564 	 0.7814
172 	 565 	 0.7789
172 	 566 	 0.7765
172 	 567 	 0.7740
172 	 568 	 0.7715
172 	 569 	 0.7690
172 	 570 	 0.7665
172 	 571 	 0.7640
172 	 572 	 0.7615
172 	 573 	 0.7590
172 	 574 	 0.7565
172 	 575 	 0.7540
172 	 576 	 0.7515
172 	 577 	 0.7490
172 	 578 	 0.7465
172 	 579 	 0.7440
172 	 580 	 0.7415
172 	 581 	 0.7390
172 	 582 	 0.7365
172 	 583 	 0.7340
172 	 584 	 0.7315
172 	 585 	 0.7290
172 	 586 	 0.7266
172 	 587 	 0.7241
172 	 588 	 0.7217
172 	 589 	 0.7192
172 	 590 	 0.7167
172 	 591 	 0.7143
172 	 592 	 0.7118
172 	 593 	 0.7093
172 	 594 	 0.7069
172 	 595 	 0.7045
172 	 596 	 0.7021
172 	 597 	 0.6997
172 	 598 	 0.6974
172 	 599 	 0.6950
172 	 600 	 0.6927
172 	 601 	 0.6904
172 	 602 	 0.6881
172 	 603 	 0.6857
172 	 604 	 0.6834
172 	 605 	 0.6811
173 	 473 	 0.9119
173 	 474 	 0.9119
173 	 475 	 0.9119
173 	 476 	 0.9119
173 	 477 	 0.9118
173 	 478 	 0.9118
173 	 479 	 0.9117
173 	 480 	 0.9116
173 	 481 	 0.9115
173 	 482 	 0.9114
173 	 483 	 0.9113
173 	 484 	 0.9111
173 	 485 	 0.9110
173 	 486 	 0.9107
173 	 487 	 0.9103
173 	 488 	 0.9100
173 	 489 	 0.9097
173 	 490 	 0.9094
